90|0.8147451208616475 0.8793587953241844 0.9990025538316608 1.1131451642897385 1.0787430702857197 1.0732143466595299 1.0417888296773932 0.9926371830342393 1.0005243454713566 0.9614153704264743 1.0115925003489474 1.0696250062266253 1.041549985958449 1.075607701762862 1.1273778727701418 1.1168627172176924 1.0773891665977566 1.1349836320984728 1.1909876752569315 1.1580943212314558 1.0810816925388687 0.9641651199837357 0.9598732130734223 0.9916596688233207 1.0368962443911465 1.031264209916864 1.043209527635466 1.0610531653585624 1.0886760846297792 1.1015399733491458 1.1062575035873217 1.07422287100292 1.043286282722753 1.0268152885006392 0.9900278023891846 0.9378923039762888 0.9219663118866147 0.9456790439421185 0.953955730157982 1.0202245502071638 1.0823477399860237 1.06137914224249 1.0641747473550638 1.0338005804673214 1.0092440768772761 0.9933755718425807 1.0191604026132124 1.005689429515752 0.9887239139173958 1.0007985245626418 0.987162208826613 0.9786213785424378 0.9528376188800042 0.9174647893425363 0.8880720799268061 0.9238884089775422 0.9112565585998289 0.912000611947138 0.9056389270597077 0.9317694902361306 0.9699471739926184 0.9863228239154287 0.9320160910065087 0.8990127859555294 0.9233013044962859 0.9948884631743776 0.9891710238634062 0.9806844937684259 0.9800200473442453 0.9849136380593699 0.9911563907975817 0.9971960490337414 1.076919522984287 1.1166879961315102 1.0628116719027538 1.0260765744387528 1.058840946855625 1.0948404284596753 1.0690651559352728 1.0416148743511484 1.0129182439594775 1.002209133990062 0.9544719580144505 0.8790250109473631 0.956175993314902 1.022318464116606 1.0489266101861177 0.998272841692976 0.9981858366452263 0.9783628043940391 1.0088532668612908 1.0246680562591943 1.0526827832440893 1.054969453272924 1.052343002703896 1.0842049442641912 1.0604070997049326 1.0570564053520293 1.0510723950593126 1.1000943929907236 1.1357743134416765 1.0761893946929642 1.0697766898232992 1.0480971068217486 0.9911083406089314 1.003300285622383 0.9726105553662788 0.9734862148665085 0.9623533612561077 0.9517399064709905 0.9046861808502544 0.8468477711680624 0.8536224701280593 0.9379990616455118 0.9645023117315651 0.9372717368740859 1.0071124279441195 1.0106494286047658 0.9522360322055978 0.9565466626495731 0.9330154447774615 0.9162519254129023 0.9139866484900969 1.001628091801781 1.0865916290891509 1.1948477796450927 1.216800041969706 1.1432136596038132 1.0408579594038736 1.0031951735152935 1.0445473115558905 1.0813379390567914 1.0346552709387264 1.0359516183583224 1.0110838958979693 1.0052660127990474 0.9912796702694684 1.015716172450647 1.0480146032840016 1.072920658546266 1.0996936691347359 1.0415593409779134 1.0210593577820886 0.991487144329222 0.9863023090955756 0.9810273190207031 1.0408120896252624 1.0752067771247105 1.0875292981449616 1.1258735201712675 1.129442200308376 1.1523894542046929 1.1014249179629814 1.1207878589017632 1.0955453199417706 1.0528589678075562 1.0546720356613088 1.045285687388462 1.0893060758485187 1.0417499533174026 1.0406930379340111 1.0499022804063183 1.037369437203427 0.9949862658336319 0.9617125924215979 0.9925597828654338 0.9786745769644588 1.0088047764289518 1.004041721226054 1.002386337013909 0.9846928350749035 1.007374419254777 0.9952185659323579 1.0051853150803876 0.9667486957437658 0.9373550586283644 0.9538335664678381 0.9824302299527382 0.9691423324073116 0.9674653220951328 1.0074615845984083 1.0066867276911493 1.0239039961406697 0.9675808589871238 0.9863133132285222 1.0266705755046557 1.0870633194033132 1.0702101419911652 1.0689193478888763 1.117309222048695 1.1243736861913067 1.0714235523117392 1.0512272508380747 1.0272104686811168 0.9710043715071704 0.9101425800857423 0.9273293099854879 0.9680363918352272 0.9866144036443467 1.0105186890449016 1.046758981401722 1.037971773170907 0.9799807613911987 1.0250980257018196 0.9919370826703131 0.994667401288534 1.0050099025949604 0.991254091495311 0.984161600776096 0.9499423059248044 0.9583472292902805 0.9321236264968413 0.9310720798699138 0.9337590841400796 0.9696292588408668 0.9500505902910311 0.9307216463677173 0.9230826061040364 0.8880746020317144 0.9279169379156739 0.9308757188365115 0.9488865294652736 0.9596183368488422 0.940918028356073 0.9544920125590663 0.944398374404745 0.9408533168011298 0.9814043989140648 0.9938214523894072 0.9867634975413043 0.918136374230257 0.936150431281314 0.9701853221971988 0.9226870577920174 0.961489207863337 0.9147364757819441 0.9414315613543539 0.9656377313367669 0.9410564198790387 0.9536999493060472 0.9966021007339999 1.0039703209782147 1.002248147398978 0.9937351723461714 0.9724668300676406 0.9950093341279976 0.9750027117971247 0.9515399105216731 0.9485256174551011 0.9923219557955391 1.0226364808427049 1.0570137219859217 1.055106863848479 1.1017076554962102 1.0938937944400127 1.0907777630814808 1.0910547828203605 1.0889156788963135 1.088670694147506 1.100296773330517 1.0337903840741967 1.0292962728052728 1.0310527441465316 1.045925404762051 1.0488914936684852 1.036125170715612 1.0701362301898132 1.0581850776124417 1.0802504418304717 1.038692609083932 1.0196960466815885 1.0068659712977244 1.0266289526089145 1.0031327559947638 0.9988341090793158 0.9935176861767606 1.0018029620873334 0.9978947706140873 0.9982323254359464 0.9645778185180264 0.9524149543462782 0.9918689988574085 0.9893437090357131 0.9388201398251271 0.9617584711109981 0.960486738261188 0.9677674271450816 0.9490266805055412 0.920094846567912 0.9075536400676846 0.9116139053233552 0.9350921059501772 0.939947444905475 0.9325371202351359 0.9628082361156765 0.9387529098936376 0.8891197128057614 0.8959570338421662 0.9053351733191332 0.9000133208863491 0.9216621402906594 0.9176220466201879 0.9178120336224134 0.9238927561154293 0.9259123983656429 0.9140658796139046 0.9205593104545937 0.9337199361680715 0.9330192016465868 0.9616975100864518 0.9491569220478917 0.954039834534983 0.98206155114279 0.9706855664428633 0.9412061340549207 0.9266615202722062 0.9052747839513912 0.8943885423837888 0.9130178629239826 0.9807343962458568 1.0298773937327765 1.0468635047782415 1.0599137996128924 1.0503601834985588 1.0472987018083604 1.0661519465783456 1.0715857985500161 1.0851465223317172 1.079061701423465 1.0452372946235235 1.009502772927783 0.9819768624533411 0.9886038243363129 0.9746919713532242 0.9945245112577754 0.9875435317652349 1.0006743521493144 0.9725824009120596 0.9579152586287684 0.9671265115212293 0.9862836505555452 1.0005831638920712 0.9827249358493287 0.9641828083430194 0.960503110550306 0.9384354613866034 0.935865588478118 0.972814898301869 1.0194594146786655 1.014770893067371 1.0310381080081208 1.0805854398605717 1.1064774933361712 1.1194822138460954 1.108234443875916 1.1118208363602873 1.095012281043685 1.0727213318572906 1.0665804137601618 1.0540071259338912 1.0401742435981876 1.0609647460854637 1.0439940480976908 1.0190363022471525 1.043892379268888 1.0140992952562409 1.022172734804205 1.0249575687694494 1.0194344120556706 1.0234386709958005 1.0416938393110826 1.058898648114335 1.0505672560548944 1.0501975347770005 1.050745730635465 1.056261823024567 1.0434162855432043 1.0384814975042125 1.0231556068339462 1.025561707970116 1.001077999083386 1.0041263760449608 1.0031551038278927 1.023469300716615 0.9882990475371733 1.014264207274659 1.0086955695244904 1.0102498321715796 1.055197991812175 1.0327674523858341 1.0003269737397917 0.9836200256147046 0.9814930447442187 0.9884239662302674 0.9843435590284197 0.962439093545959 0.9651656160166016 0.9497741266492681 0.9757169890709004 0.9906973968253695 0.9806010017505271 0.9517705772377019 0.971873064452103 1.0038819077775027 0.9782402205711301 1.00523927608168 1.012086664640802 1.0138873643726796 0.9977975887931883 0.9963707998947519 0.9719060733746316 0.9840528653245105 0.9745801376541382 0.9844444957329425 0.9903105425864039 0.9860883103311815 0.9784874414181819 0.9949824135304369 1.0356622225588488 1.0746009366582014 1.0903576152721757 1.0741268898534484 1.05358198198736 1.0647097492432465 1.0770688841280869 1.087804620555768 1.111777195916588 1.137556745775397 1.1083005793396343 1.1358671960739386 1.1041576358253955 1.0915786110722399 1.1046915361629106 1.1132024778179233 1.1154169370989468 1.0893547007259892 1.099549458944994 1.0920741189092675 1.0778518473794234 1.0602367999621476 1.0916448514124937 1.0734077101873407 1.0604788668105918 1.0491232535204609 1.0223298016060312 1.0073591467345846 0.9954391845477432 0.9866597410007608 0.9808394300060783 0.9852281377675159 0.9810495263097961 0.9875469600150123 0.9794885435985782 0.9713559127240516 0.9590908300721699 0.9486311901494484 0.9436314638911738 0.9310082785763639 0.9250566623153514 0.9178704982950968 0.9215672959450412 0.939871802699982 0.9758849263578656 0.9827744280171957 0.99478300540718 0.9803789844015516 0.9951116957187273 0.9898195888000246 0.9758407940371348 0.9587968570649538 0.9701537248955525 0.9570694716773848 0.9420313869886928 0.9593421991213436 0.9623380295526449 0.99060237887343 1.0384100156844518 1.0617881778615568 1.0891781510984864 1.0558935513404426 1.048567531168784 1.0080649645428863 1.0174799907746266 0.963537438955707 0.9961323030354294 0.973435662888559 0.9836522584927683 1.003915572847978 1.022297908291399 1.0602949986105963 1.05927647805124 1.0775268339834094 1.0738651409490334 1.0716934821052118 1.0786055406404425 1.09487940358237 1.0709813034528073 1.0899116874130228 1.0882434879528369 1.0582909229120623 1.040449753355753 1.044914074276023 1.044246240451352 1.0699423244862953 1.0693500462421495 1.0851500978219584 1.0705555569916576 1.0546473659273206 1.0430047226593118 1.0456115648048172 1.0438045292783869 1.0073502405738946 1.0193795827411785 1.0319553502094039 1.0215134635288976 1.016766105305169 1.009118464603533 1.0069942293171037 1.0186302344638603 1.0290821314142298 1.0441450257183635 1.0100803083614274 0.9571110147179839 0.9628795103970839 0.9553465515647255 0.9572955784422689 0.9327909060428116 0.9014509158198564 0.9189631454032567 0.9176144230512304 0.894380530189768 0.8825752983626518 0.9012383380269804 0.8935366912452298 0.8796051099106152 0.869066376499216 0.860284814654231 0.8737697054261282 0.8867513523797963 0.9140165639738714 0.9185902704227403 0.9291202598048914 0.8962253838320603 0.9284114002099824 0.9477580742049082 0.9546412058388714 0.9582281667403142 0.9415295217338592 0.9622043854987475 0.9663929392421378 0.9612664835758846 0.9580409614658362 0.9568132757600344 0.9617120026122532 0.9911960244696028 1.0005523144348805 1.0042085910491059 0.988524770274812 0.9928363445161562 1.0111012346460617 1.0295269511945535 1.0020124312534735 1.000388988653855 1.0330085464383836 1.0721510168869544 1.0800513254540476 1.0884179226844872 1.0760445617486707 1.084242358464045 1.1043506988631047 1.105443994594642 1.0838728488175315 1.1157491369362549 1.130907200436862 1.128769174034141 1.1423495022215493 1.1823009053290376 1.1477351022918698 1.1366990360593034 1.1036188963724773 1.1104307814614929 1.091091084247739 1.0632165341285542 1.0578456866777168 1.0413997228669494 1.037347501255593 1.0490380656794414 1.051157730757934 1.0302339682991184 1.019781225331658 1.0440780361559507 1.0168275383800685 1.016000033502192 1.0089800218224374 1.003801273678764 1.0046759034308788 1.024851050536823 1.0252862578112367 1.0206387192294322 1.0007722146068314 0.9816061971632992 0.9750275008850282 0.9937619083655294 0.994724461635574 1.0098636668291348 0.9887831284843309 0.970561228808107 0.9629608389292743 0.9919636668618961 1.0386156632592478 1.0385063384461364 1.08359676398063 1.1052455735137416 1.0883802122749717 1.093314940281667 1.101268527493199 1.0850908979776883 1.0996237003018303 1.1347691118083114 1.1310806662336343 1.1499754039210874 1.1560024443477628 1.1352062008659232 1.1161583336634564 1.1118842597422582 1.1196925548159549 1.1301811130367796 1.121698203483058 1.1091945095512363 1.1345928577579827 1.1404280479186129 1.1209760914309097 1.1211922650869826 1.1526499450127583 1.1450331116864545 1.1524649749261382 1.1427206157307694 1.1109988762379783 1.1147581399015525 1.1018337553492872 1.1031433827125219 1.0897878724623058 1.045511412088266 1.049552412654975 1.0389372154883738 1.0569008332792036 1.0825850559120744 1.061381578327296 1.0688188610575942 1.0937323688307565 1.1151372397482548 1.1127642148970722 1.1776972188482562 1.2224414553926455 1.2365679050448943 1.2408338117436586 1.2532239140677546 1.249860487309195 1.2373902682964788 1.2034253497582337 1.1942072731084026 1.2235712871284665 1.1879805265872998 1.208886253381338 1.1756898202886183 1.1592591459420207 1.1749631038658006 1.1979542758036053 1.1807443445866317 1.1925967309291092 1.1599352405113597 1.1538696697376656 1.1432706641403316 1.1489159267296136 1.126585688394447 1.1181414296239802 1.1631134961729763 1.1507458976641407 1.1807263327797128 1.1694197110770839 1.170313319086351 1.1682337830115106 1.1722109126203426 1.1569833927166713 1.1791764880301137 1.2041551122833531 1.2024883183490913 1.2145940072193289 1.1759255667156605 1.1792023466974222 1.1769054370242342 1.190224901085382 1.1364176655658358 1.134001121360447 1.16691819345695 1.177715900113867 1.1732967624563093 1.1845134780126376 1.170577932904854 1.2081995181224887 1.2026266565476733 1.1853523637373324 1.1664612169098214 1.154122749767359 1.1579136682289708 1.1693111824165874 1.1381047209039727 1.1346520434685918 1.1107487228983144 1.0765499861768542 1.0709626153223915 1.0795833837289701 1.0555994428361932 1.0530365215857551 1.0916026565953891 1.090683210750626 1.1062711545880353 1.102719750578768 1.101421425816104 1.0793028747550528 1.0780400187428791 1.1013299177639346 1.10801042278745 1.0758073792185312 1.0626361456649345 1.1015628262516812 1.0928029840028026 1.1107764582262283 1.1008062845388564 1.0907565790014548 1.120508772015659 1.1581394022415583 1.1510485431255995 1.1528048577788244 1.1661289917438327 1.1920818052620348 1.2085219941744259 1.2102792325098484 1.2078170478731054 1.185762526863324 1.174915365406765 1.190849560428492 1.2274365457183802 1.2113579184742058 1.2370032462147356 1.2389720332226621 1.2147593467726623 1.2068335816075768 1.2071027012320228 1.1941699081319712 1.176826486259355 1.1272836470273349 1.1010936206976636 1.0604755572479445 1.0594935034206996 1.0670900070781106 1.0587605276794736 1.0501098368865298 1.023442310239043 1.0331323721792673 1.035413569603309 1.0604488412800281 1.05926410677132 1.0747072256473533 1.0755636999734843 1.0504895760568507 1.028157996035252 1.017884586734109 1.0595110564045958 1.0404376187008921 1.009055610513805 1.0118400274994324 0.9905772109893884 1.0066707608609666 1.0335716343756982 1.0236549061563154 1.012110333482138 1.0536795574722826 1.0471001110222853 1.0541578212842821 1.063674875152794 1.054880583008307 1.0940555125012796 1.0697140881360587 1.10669443958098 1.1056524411045812 1.1216933668810447 1.0815706262680005 1.0837929980616432 1.0762630695595399 1.0949276137870905 1.1136387530298222 1.1225274477435372 1.1506413481477682 1.14630471890777 1.1034929022761861 1.0938539897820654 1.0858063650021925 1.0488723929618293 1.0492963609812265 1.076371514016695 1.0797729640518516 1.082617130248838 1.1075678300972889 1.0801185865338592 1.0762983299675581 1.072674845385713 1.0879271147042378 1.0772453381013611 1.0758376053957819 1.0704037941786273 1.068028527020256 1.084177279285777 1.0740022722300409 1.0617214564996993 1.079393525963488 1.077123580054577 1.0714908476447393 1.0807383336929854 1.1056860593024 1.0850734807141276 1.0323319479232784 1.0269025712362199 0.9972812167265093 1.011716535685982 0.9949191653040543 0.9857684834949921 1.0109076974545093 1.0061258159118638 1.008265558958359 1.0048675330662737 1.010274536029966 1.0156272326759839 1.0037154412660927 1.0435738852351313 1.0579023508785352 1.0606933937006047 1.053106503377438 1.0326101605386768 1.0450787668494141 1.0450548690083001 1.0261170260746761 1.0642516002338194 1.0745266748945739 1.0620856150657463 1.0812612729669646 1.084358250246959 1.1095006706394508 1.1310562330437273 1.1090561697373444 1.1181139150231976 1.14345593591233 1.125580988442952 1.1222848096637432 1.1280508625101824 1.1209980963388477 1.1516531850531393 1.1269516578924985 1.1393385103047249 1.1423281397411826 1.1536919796018061 1.1301954215958707 1.136494455414191 1.132963193350089 1.1136052054166004 1.091829774816216 1.104853160444105 1.0888001791567836 1.0586145372599933 1.039762798796139 1.053621637042595 1.0610609512063438 1.0535127579274624 1.0509414280438985 1.068641058304969 1.0872287359108745 1.0885388407689498 1.1248525589361158 1.1137704675690183 1.1104402399662703 1.1108211845405014 1.1073740361608368 1.131309234139412 1.1155324872574892 1.1008456375534266 1.0980044519592402 1.0980350649583344 1.0871759115008282 1.0888326014563325 1.1043968294718822 1.1014570466343572 1.1060610619630376 1.1171174866571518 1.1325591755176816 1.1286382569564204 1.1310217869449726 1.1211981811159495 1.115842126924988 1.1025096933669143 1.057937984842202 1.049923034577474 1.0451929805963491 1.0410243364035696 1.0405809242478485 1.0234990127725128 1.016609212061879 1.0220952114696629 1.0185134385271153 0.9953784233004777 1.021008458813992 1.0570965270409065 1.0561379928815953 1.0631703413438611 1.030376645040591 1.0468840310188121 1.0623360644180435 1.0558793962037734 1.0634466156936462 1.0998868872785643 1.1243705869093714 1.1429250044957597 1.1536260971615355 1.18209654975042 1.1952590880974543 1.173877754752314 1.1683534848120152 1.1930252303265336 1.2003416466230508 1.215944619313652 1.2208127467880387 1.1877579943689567 1.1654139691129517 1.1718442652993566 1.1619383602954618 1.153595411606901 1.162714000958209 1.1699293464409972 1.165687357286268 1.1790499421885707 1.1855378921884103 1.1631864154357674 1.1716140289805663 1.1741545554328234 1.1685283017735617 1.1715809227067389 1.1738165790952015 1.1935327146952295 1.1764152619270059 1.158287596257873 1.147570213824039 1.1366658160293688 1.1315895030348175 1.1220960638580662 1.1250479323527223 1.138053036225912 1.160175740748945 1.17000269556131 1.1554260214845085 1.159673581899836 1.1422255873024003 1.1549505418634147 1.1726915036221295 1.1985383889889807 1.1838737299308233 1.1982495937084803 1.1955109850821646 1.189613388481464 1.1783136354055315 1.1837334385096778 1.203929936232054 1.2285661098741012 1.232277398617629 1.2280110900779504 1.236200441633828 1.2512685642514902 1.275037723856618 1.2589531300367485 1.2469908379494088 1.2573583895389888 1.2395895409693143 1.2457616691144415 1.2482452029285056 1.2254304772179345 1.23666300882905 1.213933994608177 1.2239905797347073 1.2187723712827663 1.2172266858493965 1.2083861685251396 1.1885365219940194 1.184949788965395 1.1622189294047887 1.1573019482189935 1.161131029945519 1.1698137487687714 1.1467609773661112 1.1086690873773517 1.0952872222477676 1.0964235237813797 1.0873998458367715 1.0684693452518845 1.0627871665781947 1.0772660859277208 1.0788389418479278 1.085838653613644 1.0801565525733279 1.1059653004684313 1.1101647060255968 1.1235219087917545 1.1284746468347422 1.1373744853999614 1.1611047588438261 1.1433680689857901 1.1474532819617833 1.158944804383604 1.1597649657460132 1.1777934384609712 1.1728971514158348 1.1672017947810152 1.180804395045637 1.1894821326806526 1.1793559682759402 1.168714214054398 1.1667030189654586 1.197081397943457
